time,control_bump_0,control_bump_1,control_drive_0,control_drive_1,control_vision_0,control_vision_1,drive,decoder_driveout,decoder_bumpout,decoder_bumpout-filtered,decoder_vision,decoder_positionout
1.690,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.733;-1.032,0.199;-0.018,0.460;0.097,0.266;-0.043,1.327;0.085
1.700,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.413;-0.189,0.861;0.184,0.081;-0.178,0.499;-0.024,0.948;0.089
1.710,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.302;0.104,0.172;0.141,0.170;-0.186,0.457;-0.196,0.767;-0.054
1.720,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.263;0.207,-0.601;-0.083,-0.064;-0.175,-0.079;-0.386,1.571;0.827
1.730,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.332;-0.461,0.508;-0.881,-0.242;-0.351,0.014;-0.209,1.477;0.409
1.740,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,0.708;-0.469,0.323;-0.538,-0.285;-0.835,0.164;0.061,1.082;0.332
1.750,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,0.475;-0.451,0.143;-0.977,-0.070;-0.681,0.163;-0.212,0.957;0.043
1.761,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,0.531;-0.309,0.447;0.125,0.127;-0.330,0.157;-0.238,0.685;-0.359
1.771,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,0.559;-0.528,0.537;0.453,0.003;0.036,0.009;0.079,0.510;-0.279
1.781,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.063;-0.300,0.569;0.568,0.169;0.291,-0.263;0.021,0.608;-0.271
1.791,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.387;-0.356,0.580;0.608,0.123;0.862,-0.186;-0.023,0.906;-0.407
1.801,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.473;-0.324,0.396;0.597,0.125;0.406,0.021;-0.140,0.670;-0.648
1.811,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,0.822;-0.357,0.606;-0.081,0.150;0.189,0.094;-0.389,0.587;-0.732
1.820,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,0.756;-0.962,0.934;-0.316,-0.115;0.227,0.079;-0.174,0.369;-0.631
1.830,0.000,0.000,1.000,-0.531,0.000,0.000,0.000;0.000,0.603;-0.569,1.068;-0.413,-0.145;0.103,0.249;-0.157,0.283;-0.267
1.840,0.000,0.000,1.000,-0.185,0.000,0.000,0.000;0.000,0.841;-0.716,1.115;-0.447,-0.270;0.221,-0.003;0.180,0.742;0.284
1.850,0.000,0.000,1.000,-0.065,0.000,0.000,0.000;0.000,1.021;-0.876,0.100;-0.489,-0.031;0.124,-0.231;0.393,1.045;0.097
1.860,0.000,0.000,1.000,-0.023,0.000,0.000,0.000;0.000,0.977;-0.795,-1.176;-0.532,0.091;0.070,-0.091;-0.016,1.186;0.260
1.870,0.000,0.000,1.000,-0.008,0.000,0.000,0.000;0.000,0.376;-0.837,-0.658;-0.231,-0.215;-0.438,-0.002;0.093,1.495;0.116
1.881,0.000,0.000,1.000,-0.002,0.000,0.000,0.000;0.000,0.455;-1.096,-0.322;-0.072,0.089;-0.142,0.380;-0.009,1.226;0.209
1.891,0.000,0.000,1.000,-0.001,0.000,0.000,0.000;0.000,1.129;-1.135,-0.153;-0.025,-0.069;0.205,0.028;0.399,0.868;0.379
1.901,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.433;-1.081,-0.053;-0.009,0.476;0.054,-0.220;0.398,0.962;-0.183
1.911,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.031;-0.866,-0.019;-0.003,-0.061;-0.388,-0.260;0.363,0.638;-0.769
1.921,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.770;-0.725,-0.009;-0.349,0.044;-0.197,-0.425;0.010,0.577;-0.538
1.931,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.647;-0.594,-0.008;-0.959,-0.144;-0.235,-0.076;0.302,1.177;-0.508
1.940,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.894;-0.595,-0.008;-1.159,-0.189;0.042,-0.487;0.045,1.117;-0.087
1.950,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.890;-0.131,-0.008;-1.241,0.005;0.120,-0.144;-0.007,0.580;0.023
1.960,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.092;-0.167,-0.078;-1.122,0.067;0.446,-0.050;-0.002,0.447;0.003
1.970,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.875;0.023,-0.114;-1.180,0.140;-0.130,-0.017;-0.001,0.419;-0.265
1.980,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.875;-0.178,-0.339;0.111,0.191;0.146,-0.006;-0.000,0.385;-0.396
1.990,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.851;-0.349,-0.340;0.468,0.008;0.048,-0.263;0.046,0.250;-0.157
2.000,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.872;-0.156,0.008;-0.370,0.059;0.061,-0.466;-0.266,0.658;-0.372
2.011,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.125;0.076,0.694;-1.129,0.295;-0.250,-0.194;-0.297,1.069;0.375
2.021,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.456;-0.115,0.798;-1.208,0.249;-0.182,-0.164;-0.111,1.252;-0.119
2.031,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.460;0.205,0.356;-0.509,0.584;-0.046,-0.014;-0.120,1.022;-0.113
2.041,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.834;0.736,-0.079;0.124,0.416;0.317,-0.001;-0.055,0.949;0.072
2.051,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.825;0.405,-0.592;0.430,0.175;0.133,0.025;-0.330,1.253;0.162
2.061,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.426;0.437,-0.466;0.454,0.253;0.191,0.213;-0.162,0.972;0.026
2.071,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.878;0.426,0.321;0.263,-0.366;-0.097,0.163;-0.122,0.891;-0.224
2.081,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.854;0.236,0.723;1.333,-0.472;0.627,0.046;-0.022,0.954;0.025
2.091,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.053;0.294,0.348;0.659,-0.724;-0.015,0.069;-0.053,0.918;-0.182
2.101,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.267;0.308,0.121;0.230,-0.726;-0.204,0.200;0.075,1.047;-0.178
2.111,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.472;0.382,-0.501;-0.078,-0.253;-0.071,0.157;0.908,0.811;-0.179
2.121,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.865;0.280,-0.752;-0.195,-0.301;-0.650,-0.300;0.492,0.944;0.255
2.130,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.648;-0.485,-0.352;0.192,-0.173;-0.233,-0.518;0.136,0.761;-0.017
2.140,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.712;-0.370,-0.123;0.067,-0.060;-0.081,-0.392;0.123,0.570;-0.186
2.150,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.600;-0.083,-0.043;0.023,-0.039;-0.254,-0.207;0.064,0.833;-0.002
2.160,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.335;-0.280,-0.015;0.008,-0.153;0.179,0.152;-0.135,0.822;-0.175
2.170,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.575;-0.232,-0.005;0.003,-0.093;0.055,-0.001;0.044,0.882;-0.210
2.180,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.795;-0.079,-0.005;-0.525,-0.063;0.665,0.267;0.241,0.567;-0.183
2.190,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.334;-0.024,0.180;-0.935,-0.194;0.178,-0.167;0.377,0.693;-0.449
2.200,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.623;-0.041,-0.251;0.109,-0.285;-1.489,-0.278;0.379,0.918;-0.325
2.210,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.338;-0.038,0.256;0.175,-0.041;-0.780,-0.022;-0.053,0.730;0.049
2.220,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.921;-0.477,1.601;-0.562,0.263;-0.211,0.202;-0.304,0.774;0.174
2.230,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.907;-0.191,2.069;-0.819,-0.101;0.211,0.191;0.068,0.676;-0.144
2.240,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.182;0.132,2.233;-0.909,-0.060;0.041,0.248;-0.133,0.912;0.112
2.250,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.371;-0.027,2.290;-0.940,-0.164;0.006,0.247;-0.334,0.742;-0.043
2.261,0.000,0.000,1.000,-0.100,0.000,0.000,0.000;0.000,1.437;0.640,2.311;-0.952,0.005;0.311,0.157;0.276,0.844;0.026
2.271,0.000,0.000,1.000,-0.686,0.000,0.000,0.000;0.000,1.358;-0.285,2.317;-0.955,0.174;0.800,-0.035;0.020,1.030;0.025
2.281,0.000,0.000,1.000,-0.891,0.000,0.000,0.000;0.000,1.316;-0.700,2.319;-0.956,0.275;0.093,-0.249;-0.087,0.644;-0.181
2.291,0.000,0.000,1.000,-0.962,0.000,0.000,0.000;0.000,0.999;-0.503,1.233;-0.508,-0.701;-0.518,-0.323;-0.125,0.737;-0.221
2.301,0.000,0.000,1.000,-0.987,0.000,0.000,0.000;0.000,0.380;-0.197,0.897;-0.368,-0.454;0.332,-0.149;-0.028,0.892;-0.235
2.311,0.000,0.000,1.000,-0.995,0.000,0.000,0.000;0.000,0.575;-0.005,1.056;-0.431,-0.202;0.562,0.031;0.173,0.527;-0.082
2.321,0.000,0.000,1.000,-0.998,0.000,0.000,0.000;0.000,0.781;0.018,1.111;-0.453,-0.206;0.509,0.206;-0.410,0.636;0.102
2.331,0.000,0.000,1.000,-0.999,0.000,0.000,0.000;0.000,0.845;0.074,0.596;-0.243,-0.595;-0.095,-0.034;0.349,0.864;0.034
2.341,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.229;-0.050,0.208;-0.085,0.230;0.262,-0.086;0.445,1.007;-0.247
2.351,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.310;-0.336,0.072;-0.030,0.575;0.463,-0.381;0.041,0.748;-0.117
2.361,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.294;0.013,0.078;-0.085,0.318;0.243,-0.484;-0.100,0.530;-0.178
2.371,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,0.967;0.200,0.373;-0.513,0.107;0.834,-0.201;-0.251,0.608;0.019
2.380,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,0.883;-0.148,-0.049;-0.505,0.054;-0.101,-0.436;-0.557,0.990;-0.115
2.390,0.000,0.000,1.000,-0.729,0.000,0.000,0.000;0.000,0.926;-0.685,-0.223;-0.502,-0.000;-0.206,-0.439;-0.242,1.006;-0.240
2.400,0.000,0.000,1.000,-0.254,0.000,0.000,0.000;0.000,0.941;-0.872,-0.171;-0.936,-0.401;-0.014,-0.322;-0.451,0.647;-0.291
2.410,0.000,0.000,1.000,-0.089,0.000,0.000,0.000;0.000,0.853;-0.958,-0.146;-1.115,-0.310;-0.867,-0.298;-0.885,0.520;-0.454
2.420,0.000,0.000,1.000,-0.031,0.000,0.000,0.000;0.000,0.308;-1.100,-0.154;-0.610,-0.522;-0.383,0.095;-0.652,0.846;-0.208
2.430,0.000,0.000,1.000,-0.011,0.000,0.000,0.000;0.000,0.197;-0.785,-0.131;-0.213,-0.222;-0.411,-0.177;-0.303,0.857;-0.088
2.440,0.000,0.000,1.000,-0.004,0.000,0.000,0.000;0.000,0.728;-1.006,-0.082;-0.163,0.316;0.191,-0.003;0.255,0.752;-0.171
2.450,0.000,0.000,1.000,-0.001,0.000,0.000,0.000;0.000,1.350;-0.819,-0.268;-0.634,0.384;0.220,0.057;0.271,1.116;-0.255
2.460,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.842;-0.931,0.210;-0.255,-0.613;0.682,0.461;-0.286,1.077;-0.233
2.470,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.879;-0.373,0.073;-0.089,-0.287;0.232,-0.529;0.195,1.569;0.021
2.480,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.997;-0.069,0.025;-0.031,-0.428;-0.184,-0.293;0.252,1.132;-0.307
2.490,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.823;-0.395,0.009;-0.011,0.129;1.155,-0.252;-0.022,1.048;-0.624
2.500,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.798;-0.171,-0.607;0.469,-0.030;0.507,-0.267;0.274,0.889;-0.379
2.511,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.841;-0.357,-1.240;0.498,-0.387;-0.251,-0.135;-0.045,0.622;-0.658
2.521,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.133;-0.282,0.028;-0.121,-0.373;0.101,-0.129;0.589,0.349;-0.587
2.531,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.223;-0.030,-0.577;-0.188,0.013;0.046,-0.147;-0.083,0.560;-0.318
2.541,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.965;0.358,-0.240;0.017,0.292;0.298,-0.363;0.118,1.096;-0.365
2.551,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.931;-0.009,-0.084;0.006,-0.483;0.085,-0.286;0.354,0.874;-0.297
2.561,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.818;0.329,-0.029;0.002,-0.226;0.612,-0.309;0.448,0.820;-0.345
2.571,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.781;0.489,-0.010;0.001,0.117;0.052,-0.541;-0.170,0.957;-0.571
2.581,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.517;0.375,-0.004;0.000,-0.399;0.119,-0.553;-0.056,0.922;-0.556
2.591,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.708;0.500,-0.006;-0.837,0.077;-0.143,-0.742;0.041,1.503;-0.353
2.601,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.926;0.602,-0.379;-0.274,-0.105;0.190,-0.808;0.076,1.491;-0.143
2.611,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.856;0.288,0.096;0.064,-0.576;-0.134,-0.399;0.123,1.133;-0.118
2.621,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.619;0.319,0.034;0.022,-0.435;-0.137,-0.644;-0.203,1.064;-0.040
2.630,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.429;-0.070,-0.103;-0.023,-0.462;-0.437,-0.301;-0.139,0.919;-0.142
2.640,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.226;0.149,0.492;-0.025,-0.474;-0.740,-0.495;-0.166,0.651;-0.234
2.650,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.834;0.306,0.884;0.001,-0.205;-0.332,-0.337;-0.373,0.867;-0.002
2.660,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.773;0.179,1.021;0.011,-0.260;-0.195,-0.416;-0.044,0.678;-0.124
2.670,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.601;0.302,1.068;0.014,0.082;0.231,-0.178;0.355,0.608;-0.303
2.680,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.132;0.087,1.085;0.015,-0.438;0.976,-0.143;0.080,0.744;-0.109
2.690,0.000,0.000,1.000,-0.651,0.000,0.000,0.000;0.000,1.626;-0.183,0.448;-0.057,-0.210;0.241,-0.135;0.211,0.597;-0.224
2.700,0.000,0.000,1.000,-0.878,0.000,0.000,0.000;0.000,1.211;0.293,0.252;-0.129,-0.250;0.591,-0.286;0.237,0.511;-0.361
2.710,0.000,0.000,1.000,-0.958,0.000,0.000,0.000;0.000,0.897;0.060,-0.375;-0.075,-0.318;0.527,-0.207;0.296,0.756;-0.064
2.720,0.000,0.000,1.000,-0.985,0.000,0.000,0.000;0.000,0.420;-0.270,-0.124;-0.385,-0.579;0.204,-0.056;0.144,1.030;0.032
2.730,0.000,0.000,1.000,-0.995,0.000,0.000,0.000;0.000,0.542;-0.338,-1.016;-0.252,-0.203;0.036,0.103;-0.020,0.848;-0.088
2.740,0.000,0.000,1.000,-0.998,0.000,0.000,0.000;0.000,0.611;-0.352,-0.677;0.137,-0.077;-0.172,-0.233;0.093,0.870;-0.087
2.750,0.000,0.000,1.000,-0.999,0.000,0.000,0.000;0.000,0.635;-0.357,-0.496;0.287,-0.296;0.380,-0.050;-0.078,1.155;-0.278
2.761,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,0.718;-0.267,-0.087;-0.797,-0.093;0.188,-0.016;-0.024,1.386;-0.679
2.771,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.404;-0.076,0.074;-1.250,0.226;0.167,-0.170;0.128,1.161;-0.733
2.781,0.000,0.000,1.000,-1.000,0.000,0.000,0.000;0.000,1.222;-0.082,0.260;-1.415,0.572;-0.304,-0.300;-0.255,0.822;-0.369
2.791,0.000,0.000,1.000,-0.590,0.000,0.000,0.000;0.000,1.296;0.185,1.040;-1.511,0.393;-0.068,0.029;-0.345,0.650;-0.208
2.801,0.000,0.000,1.000,-0.206,0.000,0.000,0.000;0.000,1.315;0.081,0.484;-0.647,0.043;-0.978,-0.059;-0.218,0.920;-0.298
2.811,0.000,0.000,1.000,-0.072,0.000,0.000,0.000;0.000,0.952;-1.252,-0.274;-0.123,0.118;-0.465,-0.032;-0.112,1.059;-0.346
2.821,0.000,0.000,1.000,-0.025,0.000,0.000,0.000;0.000,0.826;-1.716,-0.279;-0.037,0.469;0.125,0.191;-0.163,0.730;-0.087
2.831,0.000,0.000,1.000,-0.009,0.000,0.000,0.000;0.000,0.781;-1.878,-0.127;0.028,0.025;-0.207,0.110;0.262,0.789;-0.206
2.841,0.000,0.000,1.000,-0.003,0.000,0.000,0.000;0.000,1.171;-1.255,0.364;0.878,0.236;-0.577,0.093;0.481,0.581;-0.192
2.851,0.000,0.000,1.000,-0.001,0.000,0.000,0.000;0.000,0.419;-0.932,0.590;1.492,0.094;-0.438,0.270;0.652,0.803;-0.559
2.861,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.570;-0.433,0.669;1.706,-0.133;-0.091,0.425;0.774,1.157;-0.425
2.871,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.280;-0.651,0.612;1.470,0.063;-0.048,0.290;0.530,0.780;-0.595
2.880,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.071;-0.394,0.548;0.787,-0.124;0.153,0.023;0.305,0.750;-0.613
2.890,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.093;-0.243,0.522;0.506,-0.133;0.088,-0.122;0.068,1.066;-0.395
2.900,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.808;-0.456,0.772;0.072,-0.401;-0.120,-0.052;-0.179,1.435;-0.178
2.910,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.908;-0.315,1.012;-0.278,-0.146;0.082,-0.316;-0.332,1.375;-0.089
2.920,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.946;-0.642,1.096;-0.400,-0.440;0.713,-0.150;0.233,1.321;-0.613
2.930,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.227;-0.474,0.666;0.005,0.319;0.529,-0.008;0.348,1.240;-0.203
2.940,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.257;-0.440,0.535;0.292,0.333;0.655,0.079;0.061,1.069;-0.256
2.950,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.461;-0.151,0.213;1.067,0.187;0.376,0.042;0.401,0.738;-0.231
2.960,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.495;0.033,0.085;1.456,-0.127;-0.156,-0.100;-0.092,0.717;-0.268
2.970,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.154;0.855,0.627;0.481,0.053;0.328,-0.066;-0.138,0.649;0.181
2.980,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.135;0.266,0.847;-0.089,0.317;0.365,0.185;0.392,0.741;-0.137
2.990,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.312;0.488,0.295;-0.031,0.072;0.330,0.395;0.836,0.871;-0.155
3.000,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.610;0.911,-0.362;0.217,-0.223;0.351,0.435;0.840,0.869;-0.425
3.011,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.658;0.458,-0.154;-0.200,-0.340;0.482,0.100;0.112,0.626;-0.435
3.021,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.501;0.266,0.448;-0.861,-0.179;0.283,-0.069;-0.088,1.063;-0.544
3.031,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.136;0.068,0.657;-1.091,-0.136;0.313,-0.021;0.182,1.105;-0.290
3.041,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.121;0.296,0.735;-0.067,-0.049;0.044,0.158;0.323,0.385;-0.101
3.051,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.504;0.082,1.277;-0.041,-0.112;0.061,0.042;0.063,0.481;-0.290
3.061,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.603;0.095,1.465;-0.032,0.067;-0.201,-0.206;-0.141,0.757;-0.223
3.071,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.772;0.106,1.531;-0.029,-0.029;-0.133,0.144;0.110,0.773;-0.116
3.081,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.749;-0.273,1.554;-0.028,-0.151;-0.192,-0.017;0.102,0.542;-0.221
3.091,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.816;-0.141,1.562;-0.028,-0.015;-0.063,-0.168;0.188,0.609;-0.286
3.101,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.697;-0.020,1.753;-0.078,0.319;0.185,0.359;-0.171,0.996;-0.394
3.111,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.558;0.115,0.824;-0.090,0.215;0.059,-0.187;0.138,1.008;-0.197
3.121,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.695;0.192,0.231;-0.083,0.301;0.273,0.113;0.379,0.521;-0.196
3.130,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.241;0.327,0.089;-0.032,0.147;0.054,0.226;0.366,0.853;0.070
3.140,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.539;0.600,0.031;-0.011,-0.339;-0.290,0.447;0.205,1.280;-0.332
3.150,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.734;0.124,0.011;-0.004,-0.221;0.211,-0.101;0.229,1.215;-0.618
3.160,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.391;0.104,0.004;-0.001,-0.459;0.304,0.152;0.312,1.250;-0.470
3.170,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.111;0.025,0.001;-0.000,0.577;0.286,0.163;0.182,0.865;-0.185
3.180,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.929;-0.204,-0.139;-0.113,-0.007;-0.281,0.057;0.064,0.726;-0.472
3.190,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.790;-0.554,-0.959;-0.775,0.101;0.097,0.152;-0.027,0.572;-0.416
3.200,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.959;-0.055,-1.245;-1.005,0.032;0.037,0.053;-0.009,0.443;-0.277
3.210,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.390;0.567,-1.150;-0.883,-0.364;-0.540,0.300;0.218,0.719;-0.109
3.220,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.535;-0.058,-0.864;-0.387,-0.399;-0.603,0.184;0.300,0.961;0.079
3.230,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.513;-0.148,-0.764;-0.214,-0.026;-0.437,0.334;0.191,1.088;-0.456
3.240,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.751;-0.138,-0.730;-0.153,-0.137;-0.097,0.322;0.198,1.224;-0.256
3.250,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.992;-0.431,-0.717;-0.132,0.186;-0.010,0.403;0.074,1.050;-0.137
3.261,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.491;0.170,-0.715;0.334,-0.017;-0.160,-0.126;0.169,0.932;-0.018
3.271,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.380;0.385,0.075;0.591,-0.473;-0.239,-0.240;0.188,0.732;-0.271
3.281,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.839;0.334,0.347;0.684,-0.671;-0.249,-0.260;0.376,0.900;-0.290
3.291,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.994;-0.149,0.536;0.378,-0.150;-0.099,0.115;-0.118,1.146;-0.252
3.301,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.063;0.120,0.655;0.231,0.057;-0.051,-0.074;0.210,0.806;-0.441
3.311,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.745;0.154,0.257;0.148,0.152;0.390,-0.223;-0.097,0.569;-0.424
3.321,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.861;0.166,-0.582;0.309,0.039;0.184,-0.092;-0.062,0.547;-0.031
3.331,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.995;0.208,-0.766;0.186,-0.805;0.166,0.627;-0.156,0.398;-0.001
3.341,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.584;-0.024,-0.596;0.438,-0.251;-0.017,0.675;-0.254,1.087;-0.169
3.351,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.281;-0.050,-0.627;0.842,-0.017;-0.160,0.099;0.159,0.958;0.094
3.361,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.677;-0.054,0.455;0.050,0.118;-0.056,0.600;0.067,0.510;-0.387
3.371,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,1.310;-0.219,0.902;-0.285,0.041;-0.019,0.254;0.263,0.229;-0.512
3.380,0.000,0.000,1.000,-0.000,0.000,0.000,0.000;0.000,0.933;0.140,0.581;-0.205,0.294;-0.770,0.082;0.078,0.702;-0.088
